noh,name,demand,estart,pstart,lfinish,dur,caf,astart
1463,0,0.59,0,65,143,1,0.3,65
1463,1,0.52,0,70,143,5,1,70
1463,2,0.51,0,68,143,3,0.6,68
1463,3,0.42,0,67,143,2,0.7,67
1463,4,0.01,0,66,143,3,0.5,66
1463,5,0.5638,0,0,143,3,1,0
1463,6,1.692966667,0,3,143,3,1,3
1463,7,0.585966667,0,6,143,3,1,6
1463,8,1.0501,0,9,143,3,1,9
1463,9,1.306633333,0,12,143,3,1,12
1463,10,0.618133333,0,15,143,3,1,15
1463,11,1.6212,0,18,143,3,1,18
1463,12,0.5459,0,21,143,3,1,21
1463,13,0.6474,0,24,143,3,1,24
1463,14,1.580066667,0,27,143,3,1,27
1463,15,0.6337,0,30,143,3,1,30
1463,16,0.5711,0,33,143,3,1,33
1463,17,1.5343,0,36,143,3,1,36
1463,18,0.638733333,0,39,143,3,1,39
1463,19,0.725633333,0,42,143,3,1,42
1463,20,1.264033333,0,45,143,3,1,45
1463,21,0.962633333,0,48,143,3,1,48
1463,22,0.582833333,0,51,143,3,1,51
1463,23,1.7757,0,54,143,3,1,54
1463,24,0.566633333,0,57,143,3,1,57
1463,25,1.742,0,60,143,3,1,60
1463,26,2.657033333,0,63,143,3,1,63
1463,27,1.8807,0,66,143,3,1,66
1463,28,1.334766667,0,69,143,3,1,69
1463,29,2.013666667,0,72,143,3,1,72
1463,30,3.142666667,0,75,143,3,1,75
1463,31,1.3354,0,78,143,3,1,78
1463,32,2.256966667,0,81,143,3,1,81
1463,33,2.479566667,0,84,143,3,1,84
1463,34,1.693633333,0,87,143,3,1,87
1463,35,3.208133333,0,90,143,3,1,90
1463,36,1.717433333,0,93,143,3,1,93
1463,37,2.952433333,0,96,143,3,1,96
1463,38,2.292,0,99,143,3,1,99
1463,39,1.715666667,0,102,143,3,1,102
1463,40,3.088633333,0,105,143,3,1,105
1463,41,1.6255,0,108,143,3,1,108
1463,42,1.656833333,0,111,143,3,1,111
1463,43,2.114,0,114,143,3,1,114
1463,44,2.020233333,0,117,143,3,1,117
1463,45,1.081833333,0,120,143,3,1,120
1463,46,1.354766667,0,123,143,3,1,123
1463,47,1.5526,0,126,143,3,1,126
1463,48,0.6593,0,129,143,3,1,129
1463,49,1.393366667,0,132,143,3,1,132
1463,50,1.2661,0,135,143,3,1,135
1463,51,0.730733333,0,138,143,3,1,138
1463,52,1.287266667,0,141,143,3,1,141
1500,0,0.7,0,129,143,5,0.5,129
1500,1,0.16,0,132,143,1,0.8,132
1500,2,0.1,0,131,143,2,0.7,131
1500,3,0.353166667,0,0,143,3,1,0
1500,4,0.696566667,0,3,143,3,1,3
1500,5,0.590666667,0,6,143,3,1,6
1500,6,0.0003,0,9,143,3,1,9
1500,7,0.513333333,0,12,143,3,1,12
1500,8,0.0201,0,15,143,3,1,15
1500,9,0.534033333,0,18,143,3,1,18
1500,10,0.1336,0,21,143,3,1,21
1500,11,0,0,24,143,3,1,24
1500,12,0.798666667,0,27,143,3,1,27
1500,13,0,0,30,143,3,1,30
1500,14,0.054566667,0,33,143,3,1,33
1500,15,0.098933333,0,36,143,3,1,36
1500,16,0.025833333,0,39,143,3,1,39
1500,17,0.308366667,0,42,143,3,1,42
1500,18,0.519633333,0,45,143,3,1,45
1500,19,0.026766667,0,48,143,3,1,48
1500,20,0.472266667,0,51,143,3,1,51
1500,21,0.099766667,0,54,143,3,1,54
1500,22,0.684833333,0,57,143,3,1,57
1500,23,0.041133333,0,60,143,3,1,60
1500,24,0,0,63,143,3,1,63
1500,25,0.180466667,0,66,143,3,1,66
1500,26,0.1131,0,69,143,3,1,69
1500,27,0.772,0,72,143,3,1,72
1500,28,0.76,0,75,143,3,1,75
1500,29,0.6824,0,78,143,3,1,78
1500,30,0.6501,0,81,143,3,1,81
1500,31,0.152633333,0,84,143,3,1,84
1500,32,0.0004,0,87,143,3,1,87
1500,33,0.754866667,0,90,143,3,1,90
1500,34,0.941733333,0,93,143,3,1,93
1500,35,0.728533333,0,96,143,3,1,96
1500,36,0.845333333,0,99,143,3,1,99
1500,37,1.141133333,0,102,143,3,1,102
1500,38,0.7652,0,105,143,3,1,105
1500,39,0.964966667,0,108,143,3,1,108
1500,40,1.513633333,0,111,143,3,1,111
1500,41,1.7967,0,114,143,3,1,114
1500,42,1.1109,0,117,143,3,1,117
1500,43,0.8207,0,120,143,3,1,120
1500,44,0.6616,0,123,143,3,1,123
1500,45,0.661533333,0,126,143,3,1,126
1500,46,0.8718,0,129,143,3,1,129
1500,47,1.6026,0,132,143,3,1,132
1500,48,2.1179,0,135,143,3,1,135
1500,49,1.330866667,0,138,143,3,1,138
1500,50,0.4708,0,141,143,3,1,141
1507,0,1.71,0,90,143,5,0.9,90
1507,1,1.7,0,51,143,4,1,51
1507,2,1.69,0,86,143,1,1,86
1507,3,1.68,0,53,143,1,0.8,53
1507,4,1.67,0,86,143,3,0.3,86
1507,5,1.66,0,87,143,5,0.6,87
1507,6,0.96,0,97,143,3,0.5,97
1507,7,0.39,0,76,143,5,0.3,76
1507,8,1.2638,0,0,143,3,1,0
1507,9,2.266,0,3,143,3,1,3
1507,10,2.4334,0,6,143,3,1,6
1507,11,2.3551,0,9,143,3,1,9
1507,12,0.4346,0,12,143,3,1,12
1507,13,2.388933333,0,15,143,3,1,15
1507,14,2.294333333,0,18,143,3,1,18
1507,15,1.014433333,0,21,143,3,1,21
1507,16,1.717233333,0,24,143,3,1,24
1507,17,1.875533333,0,27,143,3,1,27
1507,18,0.7631,0,30,143,3,1,30
1507,19,2.3033,0,33,143,3,1,33
1507,20,0.378466667,0,36,143,3,1,36
1507,21,1.508333333,0,39,143,3,1,39
1507,22,1.112266667,0,42,143,3,1,42
1507,23,0.351633333,0,45,143,3,1,45
1507,24,2.308966667,0,48,143,3,1,48
1507,25,1.3644,0,51,143,3,1,51
1507,26,1.537433333,0,54,143,3,1,54
1507,27,1.252466667,0,57,143,3,1,57
1507,28,1.328766667,0,60,143,3,1,60
1507,29,2.409133333,0,63,143,3,1,63
1507,30,2.695833333,0,66,143,3,1,66
1507,31,2.283633333,0,69,143,3,1,69
1507,32,2.7738,0,72,143,3,1,72
1507,33,3.760466667,0,75,143,3,1,75
1507,34,2.964533333,0,78,143,3,1,78
1507,35,4.1425,0,81,143,3,1,81
1507,36,3.152666667,0,84,143,3,1,84
1507,37,3.262633333,0,87,143,3,1,87
1507,38,4.4089,0,90,143,3,1,90
1507,39,3.823,0,93,143,3,1,93
1507,40,3.420566667,0,96,143,3,1,96
1507,41,3.103033333,0,99,143,3,1,99
1507,42,3.218633333,0,102,143,3,1,102
1507,43,4.939633333,0,105,143,3,1,105
1507,44,2.768433333,0,108,143,3,1,108
1507,45,2.6985,0,111,143,3,1,111
1507,46,2.6433,0,114,143,3,1,114
1507,47,2.1584,0,117,143,3,1,117
1507,48,0.583233333,0,120,143,3,1,120
1507,49,2.6686,0,123,143,3,1,123
1507,50,1.480266667,0,126,143,3,1,126
1507,51,1.524833333,0,129,143,3,1,129
1507,52,2.249166667,0,132,143,3,1,132
1507,53,0.416633333,0,135,143,3,1,135
1507,54,1.222,0,138,143,3,1,138
1507,55,1.4457,0,141,143,3,1,141
1700,0,1.9441,0,0,143,3,1,0
1700,1,0.4504,0,3,143,3,1,3
1700,2,0.3963,0,6,143,3,1,6
1700,3,0.390133333,0,9,143,3,1,9
1700,4,1.708933333,0,12,143,3,1,12
1700,5,0.3755,0,15,143,3,1,15
1700,6,1.021733333,0,18,143,3,1,18
1700,7,0.5109,0,21,143,3,1,21
1700,8,0.260466667,0,24,143,3,1,24
1700,9,0.222166667,0,27,143,3,1,27
1700,10,0.906633333,0,30,143,3,1,30
1700,11,0.3756,0,33,143,3,1,33
1700,12,0.9689,0,36,143,3,1,36
1700,13,0.338966667,0,39,143,3,1,39
1700,14,1.260366667,0,42,143,3,1,42
1700,15,0.274266667,0,45,143,3,1,45
1700,16,0.3585,0,48,143,3,1,48
1700,17,0.386266667,0,51,143,3,1,51
1700,18,2.032566667,0,54,143,3,1,54
1700,19,0.3529,0,57,143,3,1,57
1700,20,0.4907,0,60,143,3,1,60
1700,21,1.5978,0,63,143,3,1,63
1700,22,0.3324,0,66,143,3,1,66
1700,23,1.206933333,0,69,143,3,1,69
1700,24,2.181933333,0,72,143,3,1,72
1700,25,1.049266667,0,75,143,3,1,75
1700,26,1.822433333,0,78,143,3,1,78
1700,27,0.246666667,0,81,143,3,1,81
1700,28,0.4448,0,84,143,3,1,84
1700,29,0.450833333,0,87,143,3,1,87
1700,30,0.369166667,0,90,143,3,1,90
1700,31,0.304233333,0,93,143,3,1,93
1700,32,0.316433333,0,96,143,3,1,96
1700,33,1.42,0,99,143,3,1,99
1700,34,0.3446,0,102,143,3,1,102
1700,35,0.3986,0,105,143,3,1,105
1700,36,1.088033333,0,108,143,3,1,108
1700,37,0.262566667,0,111,143,3,1,111
1700,38,0.3032,0,114,143,3,1,114
1700,39,0.322,0,117,143,3,1,117
1700,40,0.245666667,0,120,143,3,1,120
1700,41,0.362366667,0,123,143,3,1,123
1700,42,0.271933333,0,126,143,3,1,126
1700,43,0.271666667,0,129,143,3,1,129
1700,44,0.354,0,132,143,3,1,132
1700,45,0.2495,0,135,143,3,1,135
1700,46,0.300966667,0,138,143,3,1,138
1700,47,0.312633333,0,141,143,3,1,141
171,0,0,0,0,143,3,1,0
171,1,0,0,3,143,3,1,3
171,2,0,0,6,143,3,1,6
171,3,0,0,9,143,3,1,9
171,4,0,0,12,143,3,1,12
171,5,0,0,15,143,3,1,15
171,6,0,0,18,143,3,1,18
171,7,0,0,21,143,3,1,21
171,8,0,0,24,143,3,1,24
171,9,0,0,27,143,3,1,27
171,10,0,0,30,143,3,1,30
171,11,0,0,33,143,3,1,33
171,12,0,0,36,143,3,1,36
171,13,0,0,39,143,3,1,39
171,14,0,0,42,143,3,1,42
171,15,0,0,45,143,3,1,45
171,16,0,0,48,143,3,1,48
171,17,0,0,51,143,3,1,51
171,18,0,0,54,143,3,1,54
171,19,0,0,57,143,3,1,57
171,20,0,0,60,143,3,1,60
171,21,0,0,63,143,3,1,63
171,22,0,0,66,143,3,1,66
171,23,0,0,69,143,3,1,69
171,24,0,0,72,143,3,1,72
171,25,0,0,75,143,3,1,75
171,26,0,0,78,143,3,1,78
171,27,0,0,81,143,3,1,81
171,28,0,0,84,143,3,1,84
171,29,0,0,87,143,3,1,87
171,30,0,0,90,143,3,1,90
171,31,0,0,93,143,3,1,93
171,32,0,0,96,143,3,1,96
171,33,0,0,99,143,3,1,99
171,34,0,0,102,143,3,1,102
171,35,0,0,105,143,3,1,105
171,36,0,0,108,143,3,1,108
171,37,0,0,111,143,3,1,111
171,38,0,0,114,143,3,1,114
171,39,0,0,117,143,3,1,117
171,40,0,0,120,143,3,1,120
171,41,0,0,123,143,3,1,123
171,42,0,0,126,143,3,1,126
171,43,0,0,129,143,3,1,129
171,44,0,0,132,143,3,1,132
171,45,0,0,135,143,3,1,135
171,46,0,0,138,143,3,1,138
171,47,0,0,141,143,3,1,141
1718,0,0.722266667,0,0,143,3,1,0
1718,1,0.487866667,0,3,143,3,1,3
1718,2,0.774933333,0,6,143,3,1,6
1718,3,0.4149,0,9,143,3,1,9
1718,4,0.824833333,0,12,143,3,1,12
1718,5,0.4035,0,15,143,3,1,15
1718,6,0.403066667,0,18,143,3,1,18
1718,7,0.362966667,0,21,143,3,1,21
1718,8,0.323066667,0,24,143,3,1,24
1718,9,0.008266667,0,27,143,3,1,27
1718,10,0.2839,0,30,143,3,1,30
1718,11,0.008266667,0,33,143,3,1,33
1718,12,0.008,0,36,143,3,1,36
1718,13,0.008066667,0,39,143,3,1,39
1718,14,0.008033333,0,42,143,3,1,42
1718,15,0.008133333,0,45,143,3,1,45
1718,16,0.007633333,0,48,143,3,1,48
1718,17,0.007633333,0,51,143,3,1,51
1718,18,0.008,0,54,143,3,1,54
1718,19,0.008,0,57,143,3,1,57
1718,20,0.343666667,0,60,143,3,1,60
1718,21,0.803333333,0,63,143,3,1,63
1718,22,0.469666667,0,66,143,3,1,66
1718,23,1.8007,0,69,143,3,1,69
1718,24,1.178566667,0,72,143,3,1,72
1718,25,1.318733333,0,75,143,3,1,75
1718,26,1.790466667,0,78,143,3,1,78
1718,27,2.012533333,0,81,143,3,1,81
1718,28,1.542433333,0,84,143,3,1,84
1718,29,2.172733333,0,87,143,3,1,87
1718,30,3.1525,0,90,143,3,1,90
1718,31,3.1291,0,93,143,3,1,93
1718,32,3.1797,0,96,143,3,1,96
1718,33,3.132066667,0,99,143,3,1,99
1718,34,3.0562,0,102,143,3,1,102
1718,35,3.003333333,0,105,143,3,1,105
1718,36,2.574133333,0,108,143,3,1,108
1718,37,0.962333333,0,111,143,3,1,111
1718,38,2.2351,0,114,143,3,1,114
1718,39,1.8063,0,117,143,3,1,117
1718,40,1.2054,0,120,143,3,1,120
1718,41,1.3758,0,123,143,3,1,123
1718,42,0.891333333,0,126,143,3,1,126
1718,43,0.587466667,0,129,143,3,1,129
1718,44,0.757733333,0,132,143,3,1,132
1718,45,0.3192,0,135,143,3,1,135
1718,46,0.333333333,0,138,143,3,1,138
1718,47,0.266233333,0,141,143,3,1,141
1792,0,0,0,0,143,3,1,0
1792,1,0,0,3,143,3,1,3
1792,2,0,0,6,143,3,1,6
1792,3,0,0,9,143,3,1,9
1792,4,0,0,12,143,3,1,12
1792,5,0,0,15,143,3,1,15
1792,6,0,0,18,143,3,1,18
1792,7,0,0,21,143,3,1,21
1792,8,0,0,24,143,3,1,24
1792,9,0,0,27,143,3,1,27
1792,10,0,0,30,143,3,1,30
1792,11,0,0,33,143,3,1,33
1792,12,0,0,36,143,3,1,36
1792,13,0,0,39,143,3,1,39
1792,14,0,0,42,143,3,1,42
1792,15,0,0,45,143,3,1,45
1792,16,0,0,48,143,3,1,48
1792,17,0,0,51,143,3,1,51
1792,18,0,0,54,143,3,1,54
1792,19,0,0,57,143,3,1,57
1792,20,0,0,60,143,3,1,60
1792,21,0,0,63,143,3,1,63
1792,22,0,0,66,143,3,1,66
1792,23,0,0,69,143,3,1,69
1792,24,0,0,72,143,3,1,72
1792,25,0,0,75,143,3,1,75
1792,26,0,0,78,143,3,1,78
1792,27,0,0,81,143,3,1,81
1792,28,0,0,84,143,3,1,84
1792,29,0,0,87,143,3,1,87
1792,30,0,0,90,143,3,1,90
1792,31,0,0,93,143,3,1,93
1792,32,0,0,96,143,3,1,96
1792,33,0,0,99,143,3,1,99
1792,34,0,0,102,143,3,1,102
1792,35,0,0,105,143,3,1,105
1792,36,0,0,108,143,3,1,108
1792,37,0,0,111,143,3,1,111
1792,38,0,0,114,143,3,1,114
1792,39,0,0,117,143,3,1,117
1792,40,0,0,120,143,3,1,120
1792,41,0,0,123,143,3,1,123
1792,42,0,0,126,143,3,1,126
1792,43,0,0,129,143,3,1,129
1792,44,0,0,132,143,3,1,132
1792,45,0,0,135,143,3,1,135
1792,46,0,0,138,143,3,1,138
1792,47,0,0,141,143,3,1,141
1796,0,3.47,0,77,143,2,0.1,77
1796,1,1.57,0,75,143,2,0.5,75
1796,2,0.08,0,70,143,7,1,70
1796,3,0.072766667,0,0,143,3,1,0
1796,4,0.038833333,0,3,143,3,1,3
1796,5,0.0407,0,6,143,3,1,6
1796,6,0.0642,0,9,143,3,1,9
1796,7,0.460866667,0,12,143,3,1,12
1796,8,0.4105,0,15,143,3,1,15
1796,9,0.0003,0,18,143,3,1,18
1796,10,0.073566667,0,21,143,3,1,21
1796,11,0.023233333,0,24,143,3,1,24
1796,12,0.0925,0,27,143,3,1,27
1796,13,0.1186,0,30,143,3,1,30
1796,14,0.109866667,0,33,143,3,1,33
1796,15,0,0,36,143,3,1,36
1796,16,0.0851,0,39,143,3,1,39
1796,17,0,0,42,143,3,1,42
1796,18,0.089766667,0,45,143,3,1,45
1796,19,0.124966667,0,48,143,3,1,48
1796,20,0.1215,0,51,143,3,1,51
1796,21,0.223733333,0,54,143,3,1,54
1796,22,0.040333333,0,57,143,3,1,57
1796,23,0.028066667,0,60,143,3,1,60
1796,24,0.112066667,0,63,143,3,1,63
1796,25,0.466166667,0,66,143,3,1,66
1796,26,1.592266667,0,69,143,3,1,69
1796,27,0.612566667,0,72,143,3,1,72
1796,28,0.291833333,0,75,143,3,1,75
1796,29,1.273433333,0,78,143,3,1,78
1796,30,1.107133333,0,81,143,3,1,81
1796,31,0.523933333,0,84,143,3,1,84
1796,32,0.377633333,0,87,143,3,1,87
1796,33,0.592433333,0,90,143,3,1,90
1796,34,1.7146,0,93,143,3,1,93
1796,35,0.996466667,0,96,143,3,1,96
1796,36,0.9677,0,99,143,3,1,99
1796,37,1.042866667,0,102,143,3,1,102
1796,38,0.442933333,0,105,143,3,1,105
1796,39,0.077133333,0,108,143,3,1,108
1796,40,0.031966667,0,111,143,3,1,111
1796,41,0.023933333,0,114,143,3,1,114
1796,42,0.085266667,0,117,143,3,1,117
1796,43,0,0,120,143,3,1,120
1796,44,0.0837,0,123,143,3,1,123
1796,45,0.190166667,0,126,143,3,1,126
1796,46,0.120366667,0,129,143,3,1,129
1796,47,0,0,132,143,3,1,132
1796,48,0.5342,0,135,143,3,1,135
1796,49,1.117733333,0,138,143,3,1,138
1796,50,0.304666667,0,141,143,3,1,141
1800,0,0.118333333,0,0,143,3,1,0
1800,1,1.951166667,0,3,143,3,1,3
1800,2,0.003966667,0,6,143,3,1,6
1800,3,2.007766667,0,9,143,3,1,9
1800,4,0.8941,0,12,143,3,1,12
1800,5,0.219933333,0,15,143,3,1,15
1800,6,0.907966667,0,18,143,3,1,18
1800,7,0.591366667,0,21,143,3,1,21
1800,8,1.225933333,0,24,143,3,1,24
1800,9,0.107233333,0,27,143,3,1,27
1800,10,0.797333333,0,30,143,3,1,30
1800,11,0.922666667,0,33,143,3,1,33
1800,12,0.7241,0,36,143,3,1,36
1800,13,0.104933333,0,39,143,3,1,39
1800,14,1.0263,0,42,143,3,1,42
1800,15,0.899833333,0,45,143,3,1,45
1800,16,0.004,0,48,143,3,1,48
1800,17,0.003366667,0,51,143,3,1,51
1800,18,0.004,0,54,143,3,1,54
1800,19,0.004,0,57,143,3,1,57
1800,20,0.004,0,60,143,3,1,60
1800,21,0.003766667,0,63,143,3,1,63
1800,22,0.004133333,0,66,143,3,1,66
1800,23,0.004633333,0,69,143,3,1,69
1800,24,0.002633333,0,72,143,3,1,72
1800,25,0.002966667,0,75,143,3,1,75
1800,26,0.0047,0,78,143,3,1,78
1800,27,0.004633333,0,81,143,3,1,81
1800,28,0.004666667,0,84,143,3,1,84
1800,29,0.4944,0,87,143,3,1,87
1800,30,2.4309,0,90,143,3,1,90
1800,31,2.406666667,0,93,143,3,1,93
1800,32,0.676633333,0,96,143,3,1,96
1800,33,2.4137,0,99,143,3,1,99
1800,34,1.101133333,0,102,143,3,1,102
1800,35,2.154333333,0,105,143,3,1,105
1800,36,0.004,0,108,143,3,1,108
1800,37,0.004,0,111,143,3,1,111
1800,38,0.0041,0,114,143,3,1,114
1800,39,0.0041,0,117,143,3,1,117
1800,40,0.004,0,120,143,3,1,120
1800,41,0.004066667,0,123,143,3,1,123
1800,42,1.553533333,0,126,143,3,1,126
1800,43,2.0352,0,129,143,3,1,129
1800,44,2.011166667,0,132,143,3,1,132
1800,45,1.993133333,0,135,143,3,1,135
1800,46,1.994666667,0,138,143,3,1,138
1800,47,1.882,0,141,143,3,1,141
1947,0,2.73,0,64,143,6,0.9,64
1947,1,2.72,0,54,143,2,0.9,54
1947,2,2.7,0,48,143,2,0.7,48
1947,3,2.63,0,102,143,3,0.9,102
1947,4,2.56,0,96,143,3,0.4,96
1947,5,2.01,0,61,143,3,0.2,61
1947,6,1.94,0,62,143,7,0.6,62
1947,7,1.71,0,101,143,1,0.4,101
1947,8,1.64,0,67,143,4,0.5,67
1947,9,1.62,0,101,143,1,0.1,101
1947,10,1.57,0,105,143,3,0.8,105
1947,11,1.56,0,45,143,3,0.9,45
1947,12,1.3,0,105,143,2,0.7,105
1947,13,1.19,0,116,143,3,0.3,116
1947,14,1.12,0,75,143,1,0.3,75
1947,15,1,0,56,143,3,0.9,56
1947,16,0.88,0,107,143,6,0.7,107
1947,17,0.83,0,110,143,1,0.1,110
1947,18,0.6,0,49,143,5,0.6,49
1947,19,0.48,0,52,143,3,0.3,52
1947,20,0.47,0,50,143,2,0.1,50
1947,21,0.35,0,65,143,3,0.8,65
1947,22,0.15,0,57,143,2,0.3,57
1947,23,0.03,0,85,143,4,0.2,85
1947,24,0.02,0,51,143,3,0.9,51
1947,25,0.157133333,0,0,143,3,1,0
1947,26,0.1496,0,3,143,3,1,3
1947,27,0.1382,0,6,143,3,1,6
1947,28,0.156233333,0,9,143,3,1,9
1947,29,0.151066667,0,12,143,3,1,12
1947,30,0.138366667,0,15,143,3,1,15
1947,31,0.1354,0,18,143,3,1,18
1947,32,0.096433333,0,21,143,3,1,21
1947,33,0.118633333,0,24,143,3,1,24
1947,34,1.480066667,0,27,143,3,1,27
1947,35,0.8418,0,30,143,3,1,30
1947,36,0.7772,0,33,143,3,1,33
1947,37,0.562566667,0,36,143,3,1,36
1947,38,0.090333333,0,39,143,3,1,39
1947,39,0.6807,0,42,143,3,1,42
1947,40,0.1275,0,45,143,3,1,45
1947,41,0.587233333,0,48,143,3,1,48
1947,42,0.2512,0,51,143,3,1,51
1947,43,0.687766667,0,54,143,3,1,54
1947,44,0.2783,0,57,143,3,1,57
1947,45,0.766133333,0,60,143,3,1,60
1947,46,0.1636,0,63,143,3,1,63
1947,47,0.7641,0,66,143,3,1,66
1947,48,0.704433333,0,69,143,3,1,69
1947,49,0.7295,0,72,143,3,1,72
1947,50,0.708666667,0,75,143,3,1,75
1947,51,0.7878,0,78,143,3,1,78
1947,52,0.7329,0,81,143,3,1,81
1947,53,0.779433333,0,84,143,3,1,84
1947,54,0.733533333,0,87,143,3,1,87
1947,55,0.7786,0,90,143,3,1,90
1947,56,0.817233333,0,93,143,3,1,93
1947,57,0.8619,0,96,143,3,1,96
1947,58,0.989933333,0,99,143,3,1,99
1947,59,0.785533333,0,102,143,3,1,102
1947,60,0.7222,0,105,143,3,1,105
1947,61,0.781833333,0,108,143,3,1,108
1947,62,0.801,0,111,143,3,1,111
1947,63,0.772766667,0,114,143,3,1,114
1947,64,0.766433333,0,117,143,3,1,117
1947,65,0.236033333,0,120,143,3,1,120
1947,66,0.621433333,0,123,143,3,1,123
1947,67,0.680933333,0,126,143,3,1,126
1947,68,0.4667,0,129,143,3,1,129
1947,69,0.348266667,0,132,143,3,1,132
1947,70,0.0926,0,135,143,3,1,135
1947,71,0.115366667,0,138,143,3,1,138
1947,72,0.204333333,0,141,143,3,1,141
1953,0,0.1396,0,0,143,3,1,0
1953,1,1.573466667,0,3,143,3,1,3
1953,2,0.101633333,0,6,143,3,1,6
1953,3,1.3554,0,9,143,3,1,9
1953,4,0.158333333,0,12,143,3,1,12
1953,5,0.102233333,0,15,143,3,1,15
1953,6,0.205933333,0,18,143,3,1,18
1953,7,1.304966667,0,21,143,3,1,21
1953,8,0.132266667,0,24,143,3,1,24
1953,9,0.2093,0,27,143,3,1,27
1953,10,0.103633333,0,30,143,3,1,30
1953,11,1.3071,0,33,143,3,1,33
1953,12,0.1701,0,36,143,3,1,36
1953,13,0.102,0,39,143,3,1,39
1953,14,0.195866667,0,42,143,3,1,42
1953,15,2.131266667,0,45,143,3,1,45
1953,16,0.2144,0,48,143,3,1,48
1953,17,0.217433333,0,51,143,3,1,51
1953,18,1.443666667,0,54,143,3,1,54
1953,19,1.7101,0,57,143,3,1,57
1953,20,0.336433333,0,60,143,3,1,60
1953,21,0.2424,0,63,143,3,1,63
1953,22,0.239733333,0,66,143,3,1,66
1953,23,0.224866667,0,69,143,3,1,69
1953,24,0.77,0,72,143,3,1,72
1953,25,3.229066667,0,75,143,3,1,75
1953,26,1.674166667,0,78,143,3,1,78
1953,27,3.3689,0,81,143,3,1,81
1953,28,2.0246,0,84,143,3,1,84
1953,29,3.589766667,0,87,143,3,1,87
1953,30,3.3261,0,90,143,3,1,90
1953,31,2.200033333,0,93,143,3,1,93
1953,32,3.272866667,0,96,143,3,1,96
1953,33,0.5819,0,99,143,3,1,99
1953,34,1.691066667,0,102,143,3,1,102
1953,35,0.2655,0,105,143,3,1,105
1953,36,1.231666667,0,108,143,3,1,108
1953,37,1.9486,0,111,143,3,1,111
1953,38,1.640066667,0,114,143,3,1,114
1953,39,0.446133333,0,117,143,3,1,117
1953,40,0.382766667,0,120,143,3,1,120
1953,41,1.608833333,0,123,143,3,1,123
1953,42,0.2463,0,126,143,3,1,126
1953,43,2.067633333,0,129,143,3,1,129
1953,44,1.878266667,0,132,143,3,1,132
1953,45,0.246566667,0,135,143,3,1,135
1953,46,1.2285,0,138,143,3,1,138
1953,47,0.160333333,0,141,143,3,1,141
2072,0,0,0,0,143,3,1,0
2072,1,0,0,3,143,3,1,3
2072,2,0,0,6,143,3,1,6
2072,3,0,0,9,143,3,1,9
2072,4,0,0,12,143,3,1,12
2072,5,0,0,15,143,3,1,15
2072,6,0,0,18,143,3,1,18
2072,7,0,0,21,143,3,1,21
2072,8,0,0,24,143,3,1,24
2072,9,0,0,27,143,3,1,27
2072,10,0,0,30,143,3,1,30
2072,11,0,0,33,143,3,1,33
2072,12,0,0,36,143,3,1,36
2072,13,0,0,39,143,3,1,39
2072,14,0,0,42,143,3,1,42
2072,15,0,0,45,143,3,1,45
2072,16,0,0,48,143,3,1,48
2072,17,0,0,51,143,3,1,51
2072,18,0,0,54,143,3,1,54
2072,19,0,0,57,143,3,1,57
2072,20,0,0,60,143,3,1,60
2072,21,0,0,63,143,3,1,63
2072,22,0,0,66,143,3,1,66
2072,23,0,0,69,143,3,1,69
2072,24,0,0,72,143,3,1,72
2072,25,0,0,75,143,3,1,75
2072,26,0,0,78,143,3,1,78
2072,27,0,0,81,143,3,1,81
2072,28,0,0,84,143,3,1,84
2072,29,0,0,87,143,3,1,87
2072,30,0,0,90,143,3,1,90
2072,31,0,0,93,143,3,1,93
2072,32,0,0,96,143,3,1,96
2072,33,0,0,99,143,3,1,99
2072,34,0,0,102,143,3,1,102
2072,35,0,0,105,143,3,1,105
2072,36,0,0,108,143,3,1,108
2072,37,0,0,111,143,3,1,111
2072,38,0,0,114,143,3,1,114
2072,39,0,0,117,143,3,1,117
2072,40,0,0,120,143,3,1,120
2072,41,0,0,123,143,3,1,123
2072,42,0,0,126,143,3,1,126
2072,43,0,0,129,143,3,1,129
2072,44,0,0,132,143,3,1,132
2072,45,0,0,135,143,3,1,135
2072,46,0,0,138,143,3,1,138
2072,47,0,0,141,143,3,1,141
2129,0,1.330466667,0,0,143,3,1,0
2129,1,0.764866667,0,3,143,3,1,3
2129,2,1.002666667,0,6,143,3,1,6
2129,3,0.9466,0,9,143,3,1,9
2129,4,0.5943,0,12,143,3,1,12
2129,5,0.827533333,0,15,143,3,1,15
2129,6,0.977466667,0,18,143,3,1,18
2129,7,0.564366667,0,21,143,3,1,21
2129,8,0.587433333,0,24,143,3,1,24
2129,9,1.0041,0,27,143,3,1,27
2129,10,0.7102,0,30,143,3,1,30
2129,11,0.553366667,0,33,143,3,1,33
2129,12,0.524866667,0,36,143,3,1,36
2129,13,0.797766667,0,39,143,3,1,39
2129,14,0.735933333,0,42,143,3,1,42
2129,15,0.560266667,0,45,143,3,1,45
2129,16,0.542933333,0,48,143,3,1,48
2129,17,0.552733333,0,51,143,3,1,51
2129,18,0.884633333,0,54,143,3,1,54
2129,19,1.145966667,0,57,143,3,1,57
2129,20,0.4821,0,60,143,3,1,60
2129,21,0.642066667,0,63,143,3,1,63
2129,22,0.6217,0,66,143,3,1,66
2129,23,0.857233333,0,69,143,3,1,69
